Id,data_venda,vendedor,equipe,categoria_servico,servico,quantidade,preco_unitario,custo,cliente,estado,regiao
22034,2022-06-06,Benício,Equipe Nebula,Infraestrutura,Hospedagem de Sites,15,728.99,406.02,Carvalho S.A.,BA,nordeste
22035,2025-04-05,Sarah,Equipe Nebula,Infraestrutura,Monitoramento de Sistemas,7,329.93,216.66,Jesus Ribeiro Ltda.,RS,sul
22036,2023-05-05,Benício,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,3,1386.15,1053.4,Freitas,GO,centro-oeste
22037,2022-09-06,Julia,Equipe Nebula,Consultoria,Treinamento em TI,16,763.01,553.72,Peixoto Lopes S.A.,RO,norte
22038,2024-02-12,Sarah,Equipe Nebula,Desenvolvimento,Criação de Aplicativos,18,546.88,374.33,Martins da Luz e Filhos,CE,nordeste
22039,2023-06-27,Renan,Equipe Nebula,Infraestrutura,Suporte Técnico,18,1407.55,991.38,Sales,PA,norte
22040,2023-04-05,Julia,Equipe Nebula,Infraestrutura,Hospedagem de Sites,4,207.74,130.47,Cardoso,SC,sul
22041,2023-03-25,Sarah,Equipe Nebula,Desenvolvimento,Automação de Processos,9,1243.13,718.03,Cardoso - EI,BA,nordeste
22042,2023-09-18,Renan,Equipe Nebula,Consultoria,Treinamento em TI,18,1221.65,879.98,Almeida,PA,norte
22043,2024-06-09,Julia,Equipe Nebula,Consultoria,Planejamento Estratégico de TI,1,1079.86,765.02,da Conceição Cardoso - EI,CE,nordeste
22044,2022-08-23,Sarah,Equipe Nebula,Desenvolvimento,Criação de Aplicativos,16,600.79,536.71,Freitas,SC,sul
22045,2022-10-06,Sarah,Equipe Nebula,Infraestrutura,Monitoramento de Sistemas,14,1283.58,681.22,Viana,MT,centro-oeste
22046,2023-09-01,Benício,Equipe Nebula,Infraestrutura,Monitoramento de Sistemas,15,1205.37,761.39,da Paz,BA,nordeste
22047,2023-08-22,Renan,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,13,935.99,489.82,Cavalcanti,SC,sul
22048,2024-06-18,Renan,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,10,452.48,262.76,das Neves,RO,norte
22049,2024-10-08,Renan,Equipe Nebula,Infraestrutura,Hospedagem de Sites,14,1478.96,1075.13,da Rocha - ME,PR,sul
22050,2024-07-20,Julia,Equipe Nebula,Desenvolvimento,Automação de Processos,12,451.42,399.64,Lima Ltda.,DF,centro-oeste
22051,2025-04-12,Benício,Equipe Nebula,Consultoria,Treinamento em TI,10,1460.66,902.94,Moura,PR,sul
22052,2024-12-12,Sarah,Equipe Nebula,Desenvolvimento,Criação de Aplicativos,12,1223.03,796.0,Costela - ME,RS,sul
22053,2022-06-21,Sarah,Equipe Nebula,Infraestrutura,Suporte Técnico,12,975.77,531.12,Novaes e Filhos,DF,centro-oeste
22054,2023-11-14,Julia,Equipe Nebula,Desenvolvimento,Integração de Sistemas,11,1001.65,651.91,Pires,PR,sul
22055,2023-09-01,Sarah,Equipe Nebula,Infraestrutura,Suporte Técnico,12,1162.74,638.14,Souza,RO,norte
22056,2023-01-14,Renan,Equipe Nebula,Desenvolvimento,Automação de Processos,2,1413.56,938.28,da Costa e Filhos,RO,norte
22057,2024-01-04,Vinicius,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,18,1110.02,884.18,Rocha Aragão Ltda.,SC,sul
22058,2023-08-27,Vinicius,Equipe Nebula,Desenvolvimento,Automação de Processos,15,793.66,580.21,Santos Porto S/A,AM,norte
22059,2024-06-17,Julia,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,11,1012.17,514.55,Cunha,PR,sul
22060,2023-10-10,Benício,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,3,342.07,203.34,Castro,SP,sudeste
22061,2023-12-17,Benício,Equipe Nebula,Desenvolvimento,Automação de Processos,10,1370.23,790.0,Barbosa,CE,nordeste
22062,2025-03-11,Benício,Equipe Nebula,Desenvolvimento,Criação de Aplicativos,20,742.32,551.86,Moraes Araújo - EI,RS,sul
22063,2025-05-13,Vinicius,Equipe Nebula,Desenvolvimento,Integração de Sistemas,4,1274.97,862.38,Ribeiro,PE,nordeste
22064,2023-06-22,Sarah,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,3,607.82,315.79,Carvalho,GO,centro-oeste
22065,2023-07-29,Julia,Equipe Nebula,Consultoria,Gestão de Projetos de TI,1,1357.99,1104.31,Barbosa Rocha Ltda.,BA,nordeste
22066,2024-04-09,Renan,Equipe Nebula,Infraestrutura,Backup em Nuvem,8,363.86,255.46,Cavalcanti e Filhos,CE,nordeste
22067,2025-05-14,Sarah,Equipe Nebula,Infraestrutura,Monitoramento de Sistemas,13,664.33,573.97,Aragão,MG,sudeste
22068,2022-10-17,Benício,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,20,1018.76,584.61,Duarte,PR,sul
22069,2024-03-01,Renan,Equipe Nebula,Infraestrutura,Suporte Técnico,3,244.51,171.28,da Rocha Ltda.,BA,nordeste
22070,2023-05-25,Vinicius,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,15,476.87,280.84,da Cruz da Mata S.A.,MT,centro-oeste
22071,2025-04-29,Renan,Equipe Nebula,Consultoria,Gestão de Projetos de TI,4,645.62,335.87,Ramos,SP,sudeste
22072,2023-05-15,Renan,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,18,322.54,172.52,Ramos e Filhos,BA,nordeste
22073,2023-01-04,Benício,Equipe Nebula,Consultoria,Treinamento em TI,12,1288.17,837.51,Araújo,MG,sudeste
22074,2023-08-21,Renan,Equipe Nebula,Consultoria,Consultoria em TI,13,1232.42,836.87,da Conceição,SC,sul
22075,2022-06-11,Benício,Equipe Nebula,Consultoria,Auditoria de Sistemas,6,714.89,431.21,Novaes,MG,sudeste
22076,2024-06-18,Sarah,Equipe Nebula,Consultoria,Planejamento Estratégico de TI,4,824.14,660.43,Cavalcanti - EI,GO,centro-oeste
22077,2024-08-23,Renan,Equipe Nebula,Consultoria,Treinamento em TI,1,1174.28,878.44,Santos,SP,sudeste
22078,2022-07-19,Benício,Equipe Nebula,Infraestrutura,Backup em Nuvem,7,813.92,676.44,Pinto Moraes e Filhos,SC,sul
22079,2022-06-16,Benício,Equipe Nebula,Desenvolvimento,Integração de Sistemas,10,1297.98,1002.68,Farias Santos Ltda.,RO,norte
22080,2023-03-08,Benício,Equipe Nebula,Desenvolvimento,Automação de Processos,2,746.79,526.62,Moreira Azevedo - ME,SC,sul
22081,2024-07-11,Vinicius,Equipe Nebula,Infraestrutura,Suporte Técnico,15,1289.11,1125.49,Lopes,RS,sul
22082,2024-11-05,Benício,Equipe Nebula,Consultoria,Treinamento em TI,16,972.51,851.17,Peixoto Pires e Filhos,CE,nordeste
22083,2022-09-09,Benício,Equipe Nebula,Desenvolvimento,Integração de Sistemas,17,1220.65,638.8,Almeida Pinto S.A.,CE,nordeste
22084,2025-04-27,Sarah,Equipe Nebula,Consultoria,Planejamento Estratégico de TI,1,417.48,301.39,Freitas,MT,centro-oeste
22085,2023-10-12,Julia,Equipe Nebula,Consultoria,Consultoria em TI,1,774.1,509.33,Gonçalves S.A.,DF,centro-oeste
22086,2025-02-27,Benício,Equipe Nebula,Infraestrutura,Suporte Técnico,6,846.78,651.38,Fogaça,AM,norte
22087,2025-03-24,Vinicius,Equipe Nebula,Infraestrutura,Hospedagem de Sites,11,806.87,447.18,Souza Ferreira S.A.,RO,norte
22088,2025-02-18,Benício,Equipe Nebula,Consultoria,Planejamento Estratégico de TI,18,976.55,728.29,da Conceição Dias S/A,DF,centro-oeste
22089,2025-05-23,Sarah,Equipe Nebula,Consultoria,Gestão de Projetos de TI,11,358.95,300.69,Pires S.A.,PA,norte
22090,2024-12-30,Vinicius,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,2,177.54,106.95,Oliveira Ltda.,PA,norte
22091,2022-07-01,Vinicius,Equipe Nebula,Infraestrutura,Suporte Técnico,15,1470.65,1082.84,Viana,PE,nordeste
22092,2023-07-12,Vinicius,Equipe Nebula,Infraestrutura,Suporte Técnico,7,360.66,249.26,das Neves S/A,BA,nordeste
22093,2023-04-21,Sarah,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,8,713.59,392.19,Fernandes,PR,sul
22094,2024-11-11,Julia,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,4,833.25,549.07,Castro Ltda.,CE,nordeste
22095,2024-07-10,Julia,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,1,321.83,184.2,Sales,AM,norte
22096,2024-11-25,Benício,Equipe Nebula,Consultoria,Gestão de Projetos de TI,5,469.97,376.1,Pires e Filhos,MT,centro-oeste
22097,2023-10-26,Renan,Equipe Nebula,Consultoria,Consultoria em TI,18,718.91,617.59,Freitas,RJ,sudeste
22098,2024-08-11,Vinicius,Equipe Nebula,Consultoria,Treinamento em TI,7,975.67,583.67,da Costa,GO,centro-oeste
22099,2024-09-14,Benício,Equipe Nebula,Desenvolvimento,Criação de Aplicativos,13,1363.89,771.83,Correia Ltda.,RO,norte
22100,2023-10-22,Julia,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,12,170.5,95.36,Carvalho,MT,centro-oeste
22101,2023-08-06,Vinicius,Equipe Nebula,Infraestrutura,Hospedagem de Sites,10,393.42,271.7,da Rosa S.A.,MT,centro-oeste
22102,2023-09-25,Julia,Equipe Nebula,Infraestrutura,Monitoramento de Sistemas,6,1003.9,669.57,da Paz,SC,sul
22103,2025-05-08,Renan,Equipe Nebula,Desenvolvimento,Criação de Aplicativos,7,495.32,355.14,Martins Freitas - ME,AM,norte
22104,2022-07-01,Vinicius,Equipe Nebula,Consultoria,Auditoria de Sistemas,12,394.12,213.01,Monteiro e Filhos,MG,sudeste
22105,2024-01-27,Julia,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,3,672.49,371.89,da Rocha - ME,BA,nordeste
22106,2022-06-11,Benício,Equipe Nebula,Consultoria,Consultoria em TI,1,431.02,302.91,Rodrigues,PA,norte
22107,2024-06-15,Sarah,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,1,729.42,411.46,da Rocha Ltda.,MG,sudeste
22108,2024-11-30,Vinicius,Equipe Nebula,Consultoria,Gestão de Projetos de TI,9,1155.04,648.61,Moraes,MT,centro-oeste
22109,2023-10-29,Renan,Equipe Nebula,Consultoria,Consultoria em TI,1,537.12,389.92,Costela S.A.,DF,centro-oeste
22110,2023-11-05,Julia,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,10,896.37,782.03,Rocha,DF,centro-oeste
22111,2023-10-17,Renan,Equipe Nebula,Desenvolvimento,Automação de Processos,1,728.73,381.3,Rocha,RO,norte
22112,2024-02-12,Vinicius,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,17,1256.31,1040.27,Farias,BA,nordeste
22113,2025-03-06,Vinicius,Equipe Nebula,Infraestrutura,Hospedagem de Sites,19,1366.21,697.8,da Mota,MT,centro-oeste
22114,2024-12-11,Renan,Equipe Nebula,Consultoria,Consultoria em TI,12,607.59,326.37,Rezende,CE,nordeste
22115,2023-07-13,Sarah,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,11,820.9,674.06,Peixoto,PR,sul
22116,2023-01-26,Sarah,Equipe Nebula,Consultoria,Planejamento Estratégico de TI,18,480.77,427.43,Ferreira,BA,nordeste
22117,2024-03-22,Vinicius,Equipe Nebula,Desenvolvimento,Automação de Processos,9,932.73,691.29,Cardoso,DF,centro-oeste
22118,2024-01-20,Julia,Equipe Nebula,Consultoria,Treinamento em TI,16,426.09,378.74,da Luz da Conceição S/A,MT,centro-oeste
22119,2024-04-18,Renan,Equipe Nebula,Consultoria,Auditoria de Sistemas,15,893.53,634.88,Carvalho,RJ,sudeste
22120,2024-11-04,Vinicius,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,20,512.89,433.71,Costa Ltda.,SP,sudeste
22121,2024-10-12,Sarah,Equipe Nebula,Desenvolvimento,Criação de Aplicativos,6,175.03,94.72,Sales,DF,centro-oeste
22122,2024-08-17,Vinicius,Equipe Nebula,Desenvolvimento,Criação de Aplicativos,11,208.84,118.51,Rezende,BA,nordeste
22123,2024-10-06,Benício,Equipe Nebula,Desenvolvimento,Criação de Aplicativos,12,883.48,757.01,das Neves e Filhos,AM,norte
22124,2023-02-14,Renan,Equipe Nebula,Infraestrutura,Hospedagem de Sites,11,1426.32,1249.26,Oliveira,PA,norte
22125,2022-07-08,Benício,Equipe Nebula,Consultoria,Gestão de Projetos de TI,7,1153.42,764.64,Nunes,GO,centro-oeste
22126,2023-09-18,Vinicius,Equipe Nebula,Consultoria,Treinamento em TI,8,732.96,463.12,Gomes Almeida Ltda.,MG,sudeste
22127,2025-01-31,Sarah,Equipe Nebula,Consultoria,Treinamento em TI,18,1269.07,918.87,Peixoto Alves e Filhos,RO,norte
22128,2023-01-17,Sarah,Equipe Nebula,Infraestrutura,Monitoramento de Sistemas,4,1440.45,749.71,Almeida da Costa e Filhos,AM,norte
22129,2022-09-09,Benício,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,3,933.98,620.88,Mendes,SP,sudeste
22130,2022-06-19,Julia,Equipe Nebula,Infraestrutura,Suporte Técnico,15,1386.75,911.77,Viana,PE,nordeste
22131,2022-09-09,Julia,Equipe Nebula,Desenvolvimento,Criação de Aplicativos,8,237.67,127.84,Ribeiro da Paz e Filhos,RJ,sudeste
22132,2022-10-25,Sarah,Equipe Nebula,Consultoria,Auditoria de Sistemas,7,1332.46,1165.2,Nunes Ltda.,RJ,sudeste
22133,2024-12-06,Julia,Equipe Nebula,Consultoria,Consultoria em TI,16,801.06,500.61,Costela - ME,RJ,sudeste
22134,2023-10-08,Renan,Equipe Nebula,Consultoria,Treinamento em TI,11,723.75,368.17,Pereira,BA,nordeste
22135,2022-11-07,Vinicius,Equipe Nebula,Consultoria,Treinamento em TI,15,1062.07,797.81,Cunha,DF,centro-oeste
22136,2024-07-11,Benício,Equipe Nebula,Consultoria,Consultoria em TI,12,638.71,414.78,da Costa,PA,norte
22137,2022-07-08,Vinicius,Equipe Nebula,Consultoria,Consultoria em TI,2,1187.4,652.78,da Paz,PR,sul
22138,2025-01-07,Vinicius,Equipe Nebula,Desenvolvimento,Integração de Sistemas,5,1378.4,700.51,Pereira,RJ,sudeste
22139,2024-05-31,Sarah,Equipe Nebula,Desenvolvimento,Integração de Sistemas,15,313.55,266.66,Lopes Melo Ltda.,SP,sudeste
22140,2024-03-20,Julia,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,2,998.81,508.54,Rezende,SP,sudeste
22141,2024-07-14,Sarah,Equipe Nebula,Consultoria,Gestão de Projetos de TI,19,832.4,575.65,Vieira,GO,centro-oeste
22142,2025-01-18,Renan,Equipe Nebula,Consultoria,Consultoria em TI,6,350.79,229.14,Sales S/A,GO,centro-oeste
22143,2025-05-17,Benício,Equipe Nebula,Consultoria,Consultoria em TI,8,1295.56,673.7,Martins,CE,nordeste
22144,2024-08-20,Renan,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,19,1207.16,697.77,da Paz,GO,centro-oeste
22145,2025-04-23,Vinicius,Equipe Nebula,Infraestrutura,Hospedagem de Sites,14,731.06,401.82,Nascimento,GO,centro-oeste
22146,2024-03-09,Sarah,Equipe Nebula,Consultoria,Consultoria em TI,20,1173.65,1048.3,Oliveira Mendes - ME,RJ,sudeste
22147,2024-05-15,Julia,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,12,1079.96,584.94,Dias Rodrigues - ME,RJ,sudeste
22148,2023-03-14,Benício,Equipe Nebula,Infraestrutura,Monitoramento de Sistemas,17,1197.58,655.8,Alves,PR,sul
22149,2023-12-11,Sarah,Equipe Nebula,Desenvolvimento,Integração de Sistemas,11,546.3,278.49,da Rocha S/A,DF,centro-oeste
22150,2023-11-29,Vinicius,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,16,694.46,383.36,Rezende,CE,nordeste
22151,2024-11-26,Sarah,Equipe Nebula,Infraestrutura,Hospedagem de Sites,5,1263.4,900.82,Lima,MG,sudeste
22152,2022-07-17,Sarah,Equipe Nebula,Consultoria,Consultoria em TI,19,232.18,125.69,Caldeira,SC,sul
22153,2022-06-22,Benício,Equipe Nebula,Desenvolvimento,Integração de Sistemas,16,1358.49,1216.39,Barros,DF,centro-oeste
22154,2025-04-08,Julia,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,20,876.82,571.25,Almeida Silva - EI,RJ,sudeste
22155,2025-01-24,Vinicius,Equipe Nebula,Infraestrutura,Monitoramento de Sistemas,2,1273.1,716.38,Viana Pinto - ME,PA,norte
22156,2023-04-05,Renan,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,17,530.46,414.12,Carvalho Ltda.,SP,sudeste
22157,2022-07-11,Julia,Equipe Nebula,Infraestrutura,Monitoramento de Sistemas,16,372.71,235.75,Viana,CE,nordeste
22158,2023-10-21,Julia,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,12,999.9,823.62,Nogueira da Mata - ME,RJ,sudeste
22159,2023-07-14,Renan,Equipe Nebula,Consultoria,Consultoria em TI,14,1218.72,931.34,Martins,AM,norte
22160,2024-03-26,Julia,Equipe Nebula,Desenvolvimento,Integração de Sistemas,6,1440.92,772.46,Aragão,SP,sudeste
22161,2023-11-26,Julia,Equipe Nebula,Desenvolvimento,Criação de Aplicativos,2,1134.01,870.84,Nunes,PR,sul
22162,2023-10-07,Renan,Equipe Nebula,Consultoria,Treinamento em TI,11,1421.2,1162.16,Rocha,SC,sul
22163,2022-11-15,Vinicius,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,20,1266.86,766.36,Ramos,PA,norte
22164,2024-11-16,Sarah,Equipe Nebula,Desenvolvimento,Automação de Processos,7,569.65,421.28,Martins,MG,sudeste
22165,2022-09-17,Julia,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,12,419.48,244.56,Sales Novaes S/A,AM,norte
22166,2023-10-12,Vinicius,Equipe Nebula,Consultoria,Planejamento Estratégico de TI,4,1352.27,1037.17,Jesus - ME,RO,norte
22167,2024-08-13,Sarah,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,10,261.34,223.8,Cavalcanti - EI,MG,sudeste
22168,2022-06-24,Vinicius,Equipe Nebula,Desenvolvimento,Criação de Aplicativos,9,516.51,319.25,Fogaça da Paz e Filhos,RJ,sudeste
22169,2022-07-06,Vinicius,Equipe Nebula,Consultoria,Gestão de Projetos de TI,18,617.63,357.21,Melo Nogueira S/A,RS,sul
22170,2023-08-27,Renan,Equipe Nebula,Infraestrutura,Hospedagem de Sites,16,601.79,362.56,Aragão,AM,norte
22171,2023-09-04,Renan,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,7,1256.94,740.8,Teixeira Fogaça S/A,RS,sul
22172,2023-02-11,Sarah,Equipe Nebula,Infraestrutura,Backup em Nuvem,8,154.47,121.25,Porto,PA,norte
22173,2023-06-16,Renan,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,6,481.12,430.79,Costela,PE,nordeste
22174,2025-04-21,Benício,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,12,679.18,517.48,Gonçalves,SC,sul
22175,2023-09-23,Julia,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,13,1056.1,945.55,da Rocha Aragão - EI,SP,sudeste
22176,2023-10-19,Vinicius,Equipe Nebula,Consultoria,Gestão de Projetos de TI,15,184.16,134.67,Dias Vieira - ME,MG,sudeste
22177,2023-08-15,Julia,Equipe Nebula,Infraestrutura,Hospedagem de Sites,12,1305.57,1019.18,da Paz,DF,centro-oeste
22178,2023-06-12,Benício,Equipe Nebula,Infraestrutura,Monitoramento de Sistemas,14,234.89,205.39,Moreira - EI,SC,sul
22179,2024-03-09,Julia,Equipe Nebula,Consultoria,Auditoria de Sistemas,9,1305.99,665.4,Rocha Nascimento - EI,RS,sul
22180,2023-11-01,Benício,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,6,1057.16,650.36,Silva Porto e Filhos,RO,norte
22181,2024-04-14,Renan,Equipe Nebula,Infraestrutura,Monitoramento de Sistemas,10,839.38,455.76,Aragão S.A.,RJ,sudeste
22182,2024-10-30,Benício,Equipe Nebula,Infraestrutura,Monitoramento de Sistemas,16,993.57,802.11,Melo e Filhos,SC,sul
22183,2023-11-12,Vinicius,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,17,368.4,294.37,da Luz,AM,norte
22184,2024-10-17,Vinicius,Equipe Nebula,Infraestrutura,Hospedagem de Sites,6,1091.93,812.34,da Rocha Aragão S.A.,MT,centro-oeste
22185,2025-04-03,Sarah,Equipe Nebula,Infraestrutura,Suporte Técnico,5,896.07,665.84,da Rocha - EI,SC,sul
22186,2022-07-10,Vinicius,Equipe Nebula,Consultoria,Consultoria em TI,16,498.47,305.66,Novaes - EI,MG,sudeste
22187,2025-05-24,Vinicius,Equipe Nebula,Consultoria,Treinamento em TI,2,682.76,409.86,da Costa Ltda.,MG,sudeste
22188,2024-10-06,Renan,Equipe Nebula,Desenvolvimento,Criação de Aplicativos,8,674.36,548.06,Moura,MT,centro-oeste
22189,2022-11-06,Sarah,Equipe Nebula,Infraestrutura,Monitoramento de Sistemas,3,701.43,467.9,Ribeiro,PR,sul
22190,2023-10-23,Sarah,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,10,898.52,561.03,Barbosa Nogueira - EI,BA,nordeste
22191,2022-07-02,Sarah,Equipe Nebula,Desenvolvimento,Integração de Sistemas,10,1088.23,601.17,Ribeiro,BA,nordeste
22192,2024-06-14,Sarah,Equipe Nebula,Desenvolvimento,Integração de Sistemas,16,553.44,391.9,Pinto,PR,sul
22193,2024-09-21,Renan,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,10,1403.52,959.73,Sales,CE,nordeste
22194,2023-05-19,Vinicius,Equipe Nebula,Infraestrutura,Hospedagem de Sites,11,1402.4,1127.97,Nogueira,BA,nordeste
22195,2024-04-25,Benício,Equipe Nebula,Desenvolvimento,Integração de Sistemas,5,874.85,646.2,da Rosa,MG,sudeste
22196,2024-05-03,Benício,Equipe Nebula,Consultoria,Gestão de Projetos de TI,20,455.98,316.99,Monteiro Santos Ltda.,SC,sul
22197,2023-09-30,Sarah,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,12,271.7,177.06,da Mata Nogueira S/A,CE,nordeste
22198,2025-04-21,Vinicius,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,16,1254.96,761.31,Ramos,PA,norte
22199,2025-01-04,Vinicius,Equipe Nebula,Consultoria,Auditoria de Sistemas,12,1018.83,571.39,das Neves Ltda.,MT,centro-oeste
22200,2024-06-17,Vinicius,Equipe Nebula,Consultoria,Planejamento Estratégico de TI,8,787.33,413.26,Silva - EI,SP,sudeste
22201,2023-02-19,Renan,Equipe Nebula,Infraestrutura,Backup em Nuvem,7,335.62,266.78,Viana,PR,sul
22202,2024-10-16,Renan,Equipe Nebula,Infraestrutura,Hospedagem de Sites,18,677.47,388.0,Costa,CE,nordeste
22203,2023-04-30,Benício,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,10,1047.22,697.56,Fernandes,MG,sudeste
22204,2022-09-05,Vinicius,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,13,762.0,499.03,Cardoso,PA,norte
22205,2023-01-01,Benício,Equipe Nebula,Consultoria,Planejamento Estratégico de TI,4,1291.21,677.07,Moreira - ME,RS,sul
22206,2023-03-06,Renan,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,13,607.78,464.82,Fogaça e Filhos,BA,nordeste
22207,2023-08-23,Vinicius,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,3,203.8,117.04,Costa,PE,nordeste
22208,2023-01-30,Renan,Equipe Nebula,Consultoria,Planejamento Estratégico de TI,5,1218.65,939.49,Rodrigues,DF,centro-oeste
22209,2023-10-05,Benício,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,2,815.15,589.45,Cunha,MG,sudeste
22210,2025-01-16,Renan,Equipe Nebula,Infraestrutura,Backup em Nuvem,2,1492.43,931.22,Oliveira Ltda.,PA,norte
22211,2024-02-14,Benício,Equipe Nebula,Consultoria,Planejamento Estratégico de TI,16,696.23,360.43,Alves - EI,SP,sudeste
22212,2023-06-20,Julia,Equipe Nebula,Desenvolvimento,Criação de Aplicativos,1,1207.71,775.67,Ferreira,MT,centro-oeste
22213,2024-07-26,Renan,Equipe Nebula,Consultoria,Consultoria em TI,10,890.05,475.84,Pires,PA,norte
22214,2022-10-23,Renan,Equipe Nebula,Infraestrutura,Monitoramento de Sistemas,16,1239.29,825.68,Freitas - EI,CE,nordeste
22215,2024-01-21,Sarah,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,3,392.04,345.2,Araújo,GO,centro-oeste
22216,2024-12-23,Julia,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,3,592.17,371.74,da Paz,DF,centro-oeste
22217,2024-10-28,Vinicius,Equipe Nebula,Infraestrutura,Backup em Nuvem,14,893.29,450.11,Almeida Melo S/A,AM,norte
22218,2022-08-21,Vinicius,Equipe Nebula,Desenvolvimento,Integração de Sistemas,15,940.65,717.38,Moreira S/A,RS,sul
22219,2024-03-06,Vinicius,Equipe Nebula,Consultoria,Auditoria de Sistemas,18,422.37,274.53,Moreira,RO,norte
22220,2023-04-28,Vinicius,Equipe Nebula,Consultoria,Treinamento em TI,14,491.86,340.3,Duarte das Neves Ltda.,SP,sudeste
22221,2023-10-19,Benício,Equipe Nebula,Infraestrutura,Backup em Nuvem,12,240.25,210.08,Ribeiro Alves e Filhos,SP,sudeste
22222,2024-05-10,Benício,Equipe Nebula,Consultoria,Planejamento Estratégico de TI,9,807.66,452.66,Cavalcanti,BA,nordeste
22223,2024-07-04,Sarah,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,16,1104.02,748.69,Nascimento Gomes Ltda.,PE,nordeste
22224,2025-01-20,Sarah,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,11,755.01,564.61,da Luz - ME,MT,centro-oeste
22225,2024-07-30,Julia,Equipe Nebula,Infraestrutura,Hospedagem de Sites,12,358.25,256.1,da Rosa Barbosa - ME,MG,sudeste
22226,2024-11-18,Renan,Equipe Nebula,Desenvolvimento,Criação de Aplicativos,17,553.07,310.52,Barros Rezende S/A,BA,nordeste
22227,2022-08-19,Vinicius,Equipe Nebula,Consultoria,Gestão de Projetos de TI,14,322.28,250.55,Ribeiro,RO,norte
22228,2022-10-29,Vinicius,Equipe Nebula,Consultoria,Auditoria de Sistemas,20,705.48,609.28,Costa Oliveira S.A.,RS,sul
22229,2025-05-09,Sarah,Equipe Nebula,Desenvolvimento,Automação de Processos,8,647.78,453.84,Cardoso e Filhos,CE,nordeste
22230,2022-11-15,Sarah,Equipe Nebula,Consultoria,Planejamento Estratégico de TI,13,690.33,436.19,Azevedo Caldeira - EI,PE,nordeste
22231,2024-01-09,Vinicius,Equipe Nebula,Infraestrutura,Hospedagem de Sites,9,918.13,607.11,Dias Duarte Ltda.,SC,sul
22232,2023-01-18,Vinicius,Equipe Nebula,Desenvolvimento,Integração de Sistemas,20,822.85,672.92,das Neves,GO,centro-oeste
22233,2024-02-09,Vinicius,Equipe Nebula,Infraestrutura,Suporte Técnico,15,499.49,340.42,Cardoso Pereira S.A.,PE,nordeste
22234,2025-05-08,Renan,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,6,719.88,452.61,Castro Cavalcanti e Filhos,CE,nordeste
22235,2024-09-30,Julia,Equipe Nebula,Desenvolvimento,Criação de Aplicativos,4,187.84,141.57,Monteiro,CE,nordeste
22236,2022-08-31,Benício,Equipe Nebula,Consultoria,Gestão de Projetos de TI,11,524.18,312.34,Moura,SC,sul
